#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
2052	IPR001180	Citron-like	HMMSmart	SM00036	no description	1	931,	1229,	3.4e-30
2052	IPR000591	Pleckstrin/ G-protein, interacting region	HMMSmart	SM00049	no description	1	385,	460,	1.7e-16
2052	IPR000219	Dbl homology (DH) domain	HMMSmart	SM00325	no description	1	558,	747,	2e-28
2052	IPR000219	Dbl homology (DH) domain	ProfileScan	PS50010	DH_2	1	554,	748,	31.773
2052	IPR000591	Pleckstrin/ G-protein, interacting region	ProfileScan	PS50186	DEP	1	385,	460,	8.642
2052	IPR001295	Dihydroorotate dehydrogenase, core	ScanRegExp	PS00911	DHODEHASE_1	1	91,	110,	NA
2052	IPR000219	Dbl homology (DH) domain	superfamily	SSF48065	DBL homology domain (DH-domain)	1	533,	770,	1.8e-51
2053	IPR000245	ATPase, V0 complex, proteolipid subunit C,	FPrintScan	PR00122	VACATPASE	4	34,60,113,140,	58,84,139,163,	6.1e-55,6.1e-55,6.1e-55,6.1e-55
2053	IPR002379	ATPase, F0/V0 complex, subunit C	HMMPfam	PF00137	ATP-synt_C	2	18,99,	83,164,	2.8e-08,1.6e-17
2053	IPR011555	ATPase, V0 complex, proteolipid subunit C, eukaryotic	HMMTigr	TIGR01100	V_ATP_synt_C: V-type ATPase, C subunit	1	17,	127,	2e-49
2053	IPR002379	ATPase, F0/V0 complex, subunit C	superfamily	SSF81333	F1F0 ATP synthase subunit C	1	92,	166,	6.7e-18
2055	IPR004843	Metallophosphoesterase	HMMPfam	PF00149	Metallophos	1	40,	265,	2.2e-08
2055	IPR014485	Predicted phosphoesterase, C1039.02 type	HMMPIR	PIRSF017316	Predicted phosphoesterase, C1039.02 type	1	1,	628,	0
2056	IPR009360	Isy1-like splicing	HMMPfam	PF06246	Isy1	1	1,	240,	2.1e-53
2060	IPR005037	PRP38	HMMPfam	PF03371	PRP38	1	15,	193,	1.3e-58
2061	IPR000120	Amidase signature enzyme	HMMPfam	PF01425	Amidase	1	28,	528,	8.4e-108
2061	IPR000120	Amidase signature enzyme	ScanRegExp	PS00571	AMIDASES	1	141,	172,	8e-5
2061	IPR000120	Amidase signature enzyme	superfamily	SSF75304	Amidase signature (AS) enzymes	1	52,	539,	1.1e-96
2064	IPR015425	Actin-binding FH2	superfamily	SSF101447	Formin homology 2 domain (FH2 domain)	1	482,	628,	0.0021
2064	IPR009053	Prefoldin	superfamily	SSF46579	Prefoldin	7	1426,1898,2560,2791,3001,3115,3453,	1535,2007,2647,2892,3109,3214,3526,	0.0014,0.02,0.015,0.0033,0.0012,0.0039,0.014
2064	IPR004226	Tubulin binding cofactor A	superfamily	SSF46988	Tubulin chaperone cofactor A	1	1659,	1760,	0.015
2065	IPR014854	Nse4	HMMPfam	PF08743	Nse4	1	57,	416,	5.7e-224
2066	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMPfam	PF00454	PI3_PI4_kinase	1	655,	860,	1.4e-76
2066	IPR001263	Phosphoinositide 3-kinase accessory region PIK	HMMPfam	PF00613	PI3Ka	1	364,	556,	3.1e-69
2066	IPR002420	Phosphoinositide 3-kinase, C2	HMMPfam	PF00792	PI3K_C2	1	53,	220,	1.1e-28
2066	IPR008290	Phosphatidylinositol 3-kinase, Vps34 type	HMMPIR	PIRSF000587	Phosphatidylinositol 3-kinase, Vps34 type	1	1,	914,	0
2066	IPR002420	Phosphoinositide 3-kinase, C2	HMMSmart	SM00142	no description	1	21,	136,	5.2e-19
2066	IPR001263	Phosphoinositide 3-kinase accessory region PIK	HMMSmart	SM00145	no description	1	363,	556,	5.1e-76
2066	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMSmart	SM00146	no description	1	657,	911,	6.7e-97
2066	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ProfileScan	PS50290	PI3_4_KINASE_3	1	656,	912,	78.917
2066	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ScanRegExp	PS00915	PI3_4_KINASE_1	1	660,	674,	8e-5
2066	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ScanRegExp	PS00916	PI3_4_KINASE_2	1	755,	775,	8e-5
2066	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	345,	548,	1e-65
2066	IPR008973	C2 calcium/lipid-binding region, CaLB	superfamily	SSF49562	C2 domain (Calcium/lipid-binding domain, CaLB)	1	33,	166,	5.4e-41
2066	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	561,	910,	2.6e-104
2067	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	226,	384,	3.2e-05
2067	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	84,	177,	2.4e-07
2067	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	53,	246,	3e-34
2067	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	186,	390,	1.3e-41
2068	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	226,	384,	3.2e-05
2068	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	84,	177,	2.4e-07
2068	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	53,	246,	3e-34
2068	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	186,	390,	1.3e-41
2072	IPR002931	Transglutaminase-like	HMMPfam	PF01841	Transglut_core	1	203,	254,	5.3e-14
2072	IPR002931	Transglutaminase-like	HMMSmart	SM00460	no description	1	200,	255,	1.6e-12
2073	IPR002931	Transglutaminase-like	HMMPfam	PF01841	Transglut_core	1	203,	254,	5.3e-14
2073	IPR002931	Transglutaminase-like	HMMSmart	SM00460	no description	1	200,	255,	1.6e-12
2074	IPR002931	Transglutaminase-like	HMMPfam	PF01841	Transglut_core	1	203,	254,	5.3e-14
2074	IPR002931	Transglutaminase-like	HMMSmart	SM00460	no description	1	200,	255,	1.6e-12
2075	IPR002931	Transglutaminase-like	HMMPfam	PF01841	Transglut_core	1	203,	254,	5.3e-14
2075	IPR002931	Transglutaminase-like	HMMSmart	SM00460	no description	1	200,	255,	1.6e-12
2076	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	1	262,	300,	0.00044
2076	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	7	3,62,118,168,212,261,412,	57,115,163,209,258,300,451,	2.6e+02,4.5e+02,42,31,0.81,0.00012,75
2076	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	1	268,	300,	9.339
2076	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	102,	309,	12.130
2076	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	43,	392,	5.8e-37
2077	IPR015977	Nicotinate phosphoribosyltransferase-like	HMMPfam	PF04095	NAPRTase	1	176,	456,	7.5e-62
2077	IPR007229	Nicotinate phosphoribosyltransferase-related	HMMPIR	PIRSF000484	Nicotinate phosphoribosyltransferase	1	11,	465,	5e-57
2077	IPR006406	Nicotinate phosphoribosyltransferase	HMMTigr	TIGR01514	NAPRTase: nicotinate phosphoribosyltransfera	1	13,	456,	3.7e-135
2079	IPR004841	Amino acid permease-associated region	HMMPfam	PF00324	AA_permease	1	63,	523,	7.9e-05
2079	IPR002293	Amino acid/polyamine transporter I	HMMPIR	PIRSF006060	Amino acid transporter	1	43,	547,	1.2e-31
2080	IPR013217	Methyltransferase type 12	HMMPfam	PF08242	Methyltransf_12	1	92,	183,	0.00024
2081	IPR013217	Methyltransferase type 12	HMMPfam	PF08242	Methyltransf_12	1	92,	183,	0.00024
2083	IPR006808	ATPase, F0 complex, subunit G, mitochondrial	HMMPfam	PF04718	ATP-synt_G	1	79,	180,	0.00077
2084	IPR011597	GroES-related	BlastProDom	PD040557	Q8KZ22_BBBBB_Q8KZ22;	1	175,	347,	0.005
2084	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	179,	322,	6.9e-24
2084	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	40,	151,	2e-41
2084	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	2	8,310,	199,359,	2.8e-49,0.00079
2084	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	151,	323,	4.4e-28
2085	IPR001944	Glycoside hydrolase, family 35	FPrintScan	PR00742	GLHYDRLASE35	7	42,64,119,173,324,343,735,	59,82,138,188,339,359,751,	3.5e-29,3.5e-29,3.5e-29,3.5e-29,3.5e-29,3.5e-29,3.5e-29
2085	IPR001944	Glycoside hydrolase, family 35	HMMPfam	PF01301	Glyco_hydro_35	1	38,	376,	4.3e-132
2085	IPR001944	Glycoside hydrolase, family 35	ScanRegExp	PS01182	GLYCOSYL_HYDROL_F35	1	175,	187,	8e-5
2085	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	1,	355,	3.5e-32
2089	IPR008689	ATPase, F0 complex, subunit D, mitochondrial	HMMPfam	PF05873	Mt_ATP-synt_D	1	2,	137,	9.1e-11
2089	IPR008689	ATPase, F0 complex, subunit D, mitochondrial	HMMPIR	PIRSF005514	Mitochondrial ATP synthase, subunit D	1	1,	173,	4.5e-90
2090	IPR008689	ATPase, F0 complex, subunit D, mitochondrial	HMMPfam	PF05873	Mt_ATP-synt_D	1	2,	137,	9.1e-11
2090	IPR008689	ATPase, F0 complex, subunit D, mitochondrial	HMMPIR	PIRSF005514	Mitochondrial ATP synthase, subunit D	1	1,	173,	4.5e-90
2092	IPR002715	Nascent polypeptide-associated complex NAC	HMMPfam	PF01849	NAC	1	50,	109,	1.9e-25
2092	IPR016641	Nascent polypeptide-associated complex, alpha subunit	HMMPIR	PIRSF015901	Nascent polypeptide-associated complex, alpha subunit	1	5,	200,	3.9e-91
2092	IPR002715	Nascent polypeptide-associated complex NAC	ProfileScan	PS51151	NAC_AB	1	49,	114,	18.695
2093	IPR002784	Ribosomal protein L14	HMMPfam	PF01929	Ribosomal_L14e	1	53,	130,	2e-29
2094	IPR001360	Glycoside hydrolase, family 1	ScanRegExp	PS00572	GLYCOSYL_HYDROL_F1_1	1	85,	93,	NA
2094	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	1,	185,	2.7e-12
2095	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	HMMPfam	PF01663	Phosphodiest	1	252,	584,	8.8e-138
2095	IPR017850	Alkaline-phosphatase-like, core domain	superfamily	SSF53649	Alkaline phosphatase-like	1	237,	626,	2.6e-98
2096	IPR001841	Zinc finger, RING-type	HMMPfam	PF00097	zf-C3HC4	1	871,	923,	2.8e-07
2096	IPR000330	SNF2-related	HMMPfam	PF00176	SNF2_N	1	508,	833,	2.2e-50
2096	IPR001650	DNA/RNA helicase, C-terminal	HMMPfam	PF00271	Helicase_C	1	1071,	1149,	6.5e-21
2096	IPR001841	Zinc finger, RING-type	HMMSmart	SM00184	no description	1	871,	923,	6.1e-09
2096	IPR014001	DEAD-like helicase, N-terminal	HMMSmart	SM00487	no description	1	501,	720,	1.1e-26
2096	IPR001650	DNA/RNA helicase, C-terminal	HMMSmart	SM00490	no description	1	1065,	1149,	5.5e-17
2096	IPR001841	Zinc finger, RING-type	ProfileScan	PS50089	ZF_RING_2	1	871,	924,	12.002
2096	IPR014021	Helicase, superfamily 1 and 2, ATP-binding	ProfileScan	PS51192	HELICASE_ATP_BIND_1	1	518,	711,	16.187
2096	IPR001650	DNA/RNA helicase, C-terminal	ProfileScan	PS51194	HELICASE_CTER	1	1039,	1196,	14.388
2098	IPR015913	Phosphofructokinase-core	BlastProDom	PD000707	Q7SI23_NEUCR_Q7SI23;	2	206,586,	264,642,	4e-27,2e-25
2098	IPR000023	Phosphofructokinase	FPrintScan	PR00476	PHFRCTKINASE	9	68,93,157,207,225,245,263,302,338,	87,106,173,224,243,261,280,314,360,	4.8e-81,4.8e-81,4.8e-81,4.8e-81,4.8e-81,4.8e-81,4.8e-81,4.8e-81,4.8e-81
2098	IPR000023	Phosphofructokinase	HMMPfam	PF00365	PFK	2	64,456,	376,754,	2.8e-179,1.1e-16
2098	IPR009161	6-phosphofructokinase, eukaryotic type	HMMPIR	PIRSF000533	ATP-dependent phosphofructokinase, eukaryotic type	1	1,	829,	0
2098	IPR009161	6-phosphofructokinase, eukaryotic type	HMMTigr	TIGR02478	6PF1K_euk: 6-phosphofructokinase	1	64,	820,	0
2098	IPR015912	Phosphofructokinase, conserved site	ScanRegExp	PS00433	PHOSPHOFRUCTOKINASE	2	342,720,	360,738,	8e-5,8e-5
2098	IPR000023	Phosphofructokinase	superfamily	SSF53784	Phosphofructokinase	2	63,443,	436,826,	1e-114,4.1e-91
2102	IPR001510	Zinc finger, PARP-type	HMMPfam	PF00645	zf-PARP	1	6,	100,	8.5e-52
2102	IPR001510	Zinc finger, PARP-type	ProfileScan	PS50064	PARP_ZN_FINGER_2	1	3,	101,	9.266
2103	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMPfam	PF00454	PI3_PI4_kinase	1	2182,	2427,	4.3e-71
2103	IPR003151	PIK-related kinase, FAT	HMMPfam	PF02259	FAT	1	1610,	1948,	6.1e-103
2103	IPR003152	PIK-related kinase, FATC	HMMPfam	PF02260	FATC	1	2460,	2492,	1.9e-18
2103	IPR012993	UME	HMMPfam	PF08064	UME	1	938,	1042,	3.9e-19
2103	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	HMMSmart	SM00146	no description	1	2184,	2481,	1e-80
2103	IPR012993	UME	HMMSmart	SM00802	no description	1	938,	1042,	2.2e-28
2103	IPR000403	Phosphatidylinositol 3- and 4-kinase, catalytic	ProfileScan	PS50290	PI3_4_KINASE_3	1	2183,	2492,	52.464
2103	IPR014009	PIK-related kinase	ProfileScan	PS51189	FAT	1	1476,	2043,	44.847
2103	IPR003152	PIK-related kinase, FATC	ProfileScan	PS51190	FATC	1	2460,	2492,	18.419
2103	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	576,	1160,	1.2e-07
2103	IPR011009	Protein kinase-like	superfamily	SSF56112	Protein kinase-like (PK-like)	1	2144,	2429,	7.3e-69
2104	IPR000897	Signal recognition particle, SRP54 subunit, GTPase	BlastProDom	PD000819	Q7SI27_NEUCR_Q7SI27;	1	454,	550,	8e-39
2104	IPR000897	Signal recognition particle, SRP54 subunit, GTPase	HMMPfam	PF00448	SRP54	1	447,	657,	3.2e-60
2104	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	HMMPfam	PF02881	SRP54_N	1	336,	421,	0.033
2104	IPR007222	Signal recognition particle receptor, alpha subunit, N-terminal	HMMPfam	PF04086	SRP-alpha_N	1	23,	314,	3.7e-10
2104	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	447,	647,	7.1e-05
2104	IPR000897	Signal recognition particle, SRP54 subunit, GTPase	ScanRegExp	PS00300	SRP54	1	630,	643,	8e-5
2104	IPR013822	Signal recognition particle, SRP54 subunit, helical bundle	superfamily	SSF47364	Domain of the SRP/SRP receptor G-proteins	1	336,	422,	1.1e-09
2105	IPR005578	Hrf1	HMMPfam	PF03878	YIF1	1	63,	320,	2.6e-91
2107	IPR006652	Kelch repeat type 1	HMMPfam	PF01344	Kelch_1	4	251,314,364,415,	301,359,410,463,	3.3e-05,7.4e-15,1.1e-06,0.11
2107	IPR011498	Kelch repeat type 2	HMMPfam	PF07646	Kelch_2	1	197,	244,	0.0022
2107	IPR006652	Kelch repeat type 1	HMMSmart	SM00612	no description	2	326,376,	375,426,	0.00031,1.3
2107	IPR011043	Galactose oxidase/kelch, beta-propeller	superfamily	SSF50965	Galactose oxidase, central domain	1	123,	460,	1.4e-45
2108	IPR004083	Regulatory associated protein of TOR	FPrintScan	PR01547	YEAST176DUF	13	227,271,292,318,345,427,465,500,580,612,635,659,1212,	248,290,313,343,369,447,492,524,610,633,654,675,1230,	1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134,1.2e-134
2108	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	2	1159,1345,	1181,1372,	0.027,0.0078
2108	IPR000357	HEAT	HMMPfam	PF02985	HEAT	1	776,	812,	0.12
2108	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	6	1136,1186,1284,1331,1375,1422,	1181,1228,1325,1372,1414,1464,	41,4.4,1.3,0.085,19,64
2108	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	1	1359,	1381,	9.205
2108	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	1149,	1423,	14.055
2108	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	1359,	1373,	NA
2108	IPR016024	Armadillo-type fold	superfamily	SSF48371	ARM repeat	1	532,	857,	6.8e-22
2108	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	1089,	1463,	7.1e-43
2110	IPR013900	Ribonucleotide reductase inhibitor	HMMPfam	PF08591	RNR_inhib	1	40,	177,	4.2e-54
2111	IPR000592	Ribosomal protein S27e	BlastProDom	PD004466	Q7RVN2_NEUCR_Q7RVN2;	1	44,	82,	2e-17
2111	IPR000592	Ribosomal protein S27e	HMMPfam	PF01667	Ribosomal_S27e	1	28,	82,	1.7e-34
2111	IPR011332	Ribosomal protein, zinc-binding	superfamily	SSF57829	Zn-binding ribosomal proteins	1	28,	82,	1.2e-21
2112	IPR001200	Phosducin	HMMPfam	PF02114	Phosducin	1	1,	237,	2.4e-05
2112	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	19,	217,	1.4e-45
2116	IPR011678	Protein of unknown function DUF1620	HMMPfam	PF07774	DUF1620	1	672,	968,	3e-160
2116	IPR011047	Quinonprotein alcohol dehydrogenase-like	superfamily	SSF50998	Quinoprotein alcohol dehydrogenase-like	1	58,	431,	1e-16
2119	IPR007577	Glycosyltransferase sugar-binding region containing DXD motif	HMMPfam	PF04488	Gly_transf_sug	1	134,	214,	9.2e-07
2120	IPR000873	AMP-dependent synthetase and ligase	HMMPfam	PF00501	AMP-binding	1	103,	573,	1.9e-118
2120	IPR000873	AMP-dependent synthetase and ligase	ScanRegExp	PS00455	AMP_BINDING	1	273,	284,	8e-5
2122	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	83,139,159,	94,147,178,	1.9e-09,1.9e-09,1.9e-09
2122	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	8,83,133,159,	25,94,149,178,	5e-19,5e-19,5e-19,5e-19
2122	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	7,	178,	3.7e-27
2122	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	146,	174,	NA
2122	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	5,	259,	1.1e-58
2123	IPR000594	UBA/THIF-type NAD/FAD binding fold	HMMPfam	PF00899	ThiF	1	117,	258,	1.7e-46
2123	IPR009036	Molybdenum cofactor biosynthesis	superfamily	SSF69572	Activating enzymes of the ubiquitin-like proteins	1	87,	371,	3.3e-62
2124	IPR000228	RNA 3'-terminal phosphate cyclase	HMMPfam	PF01137	RTC	1	48,	438,	7.3e-28
2124	IPR013792	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	superfamily	SSF55205	EPT/RTPC-like	1	45,	248,	4.8e-39
2126	IPR000878	Tetrapyrrole methylase	HMMPfam	PF00590	TP_methylase	1	328,	557,	3.4e-52
2126	IPR012066	Uroporphyrin-III C-methyltransferase, yeast	HMMPIR	PIRSF036555	Uroporphyrin-III C-methyltransferase, yeast type	1	1,	611,	2.8e-159
2126	IPR006367	Siroheme synthase, N-terminal	HMMTigr	TIGR01470	cysG_Nterm: siroheme synthase, N-terminal	1	17,	253,	2.3e-06
2126	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	14,	153,	1.4e-12
2126	IPR000878	Tetrapyrrole methylase	superfamily	SSF53790	Tetrapyrrole methylase	1	319,	579,	7.7e-51
2127	IPR001806	Ras GTPase	FPrintScan	PR00449	RASTRNSFRMNG	5	13,36,53,115,170,	34,52,75,128,192,	1.2e-28,1.2e-28,1.2e-28,1.2e-28,1.2e-28
2127	IPR013753	Ras	HMMPfam	PF00071	Ras	1	14,	194,	1.2e-74
2127	IPR003577	Ras small GTPase, Ras type	HMMSmart	SM00173	no description	1	10,	195,	9.1e-12
2127	IPR003578	Ras small GTPase, Rho type	HMMSmart	SM00174	no description	1	15,	195,	8.8e-97
2127	IPR003579	Ras small GTPase, Rab type	HMMSmart	SM00175	no description	1	14,	195,	2.2e-13
2127	IPR005225	Small GTP-binding protein	HMMTigr	TIGR00231	small_GTP: small GTP-binding protein domain	1	10,	168,	7.7e-26
2128	IPR015324	Ribosomal protein Rsm22, bacterial-type	HMMPfam	PF09243	Rsm22	1	346,	735,	3.6e-16
2129	IPR006662	Thioredoxin-related	FPrintScan	PR00421	THIOREDOXIN	3	23,31,73,	31,40,84,	8.1e-07,8.1e-07,8.1e-07
2129	IPR013766	Thioredoxin domain	HMMPfam	PF00085	Thioredoxin	1	4,	107,	7e-39
2129	IPR005746	Thioredoxin	HMMTigr	TIGR01068	thioredoxin: thioredoxin	1	8,	108,	7.3e-37
2129	IPR006662	Thioredoxin-related	ScanRegExp	PS00194	THIOREDOXIN	1	24,	42,	NA
2129	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	2,	109,	2.9e-33
2130	IPR006662	Thioredoxin-related	FPrintScan	PR00421	THIOREDOXIN	3	23,31,73,	31,40,84,	1e-06,1e-06,1e-06
2130	IPR013766	Thioredoxin domain	HMMPfam	PF00085	Thioredoxin	1	4,	107,	7e-39
2130	IPR005746	Thioredoxin	HMMTigr	TIGR01068	thioredoxin: thioredoxin	1	8,	108,	7.3e-37
2130	IPR006662	Thioredoxin-related	ScanRegExp	PS00194	THIOREDOXIN	1	24,	42,	NA
2130	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	2,	109,	2.9e-33
2131	IPR003750	Protein of unknown function DUF171	HMMPfam	PF02598	DUF171	1	48,	343,	8.4e-144
2131	IPR016027	Nucleic acid-binding, OB-fold-like	superfamily	SSF50249	Nucleic acid-binding proteins	1	152,	230,	5.6e-30
2132	IPR000544	Lipoate-protein ligase B	BlastProDom	PD006086	Q6C069_EEEEE_Q6C069;	1	40,	143,	3e-06
2132	IPR004143	Biotin/lipoate A/B protein ligase	HMMPfam	PF03099	BPL_LipA_LipB	1	121,	186,	2.9e-05
2133	IPR003323	Ovarian tumour, otubain	ProfileScan	PS50802	OTU	1	275,	487,	11.530
2135	IPR000717	Proteasome component region PCI	HMMPfam	PF01399	PCI	1	312,	415,	4.8e-22
2135	IPR000717	Proteasome component region PCI	HMMSmart	SM00088	no description	1	347,	431,	8.7e-11
2135	IPR013143	PCI/PINT associated module	HMMSmart	SM00753	no description	1	172,	345,	6.7e-61
2137	IPR005481	Carbamoyl phosphate synthase, large subunit, N-terminal	HMMPfam	PF00289	CPSase_L_chain	1	52,	161,	6.7e-31
2137	IPR000089	Biotin/lipoyl attachment	HMMPfam	PF00364	Biotin_lipoyl	1	669,	736,	5.8e-21
2137	IPR005482	Biotin carboxylase, C-terminal	HMMPfam	PF02785	Biotin_carb_C	1	391,	498,	6.6e-48
2137	IPR005479	Carbamoyl phosphate synthetase, large subunit, ATP-binding	HMMPfam	PF02786	CPSase_L_D2	1	163,	380,	4.8e-98
2137	IPR000089	Biotin/lipoyl attachment	ProfileScan	PS50968	BIOTINYL_LIPOYL	1	669,	736,	13.057
2137	IPR011761	ATP-grasp fold	ProfileScan	PS50975	ATP_GRASP	1	168,	368,	44.624
2137	IPR011764	Biotin carboxylation region	ProfileScan	PS50979	BC	1	52,	502,	51.299
2137	IPR000923	Blue (type 1) copper domain	ScanRegExp	PS00196	COPPER_BLUE	1	173,	187,	NA
2137	IPR005479	Carbamoyl phosphate synthetase, large subunit, ATP-binding	ScanRegExp	PS00867	CPSASE_2	1	337,	344,	NA
2137	IPR011053	Single hybrid motif	superfamily	SSF51230	Single hybrid motif	1	654,	737,	7.2e-20
2137	IPR011054	Rudiment single hybrid motif	superfamily	SSF51246	Rudiment single hybrid motif	1	385,	508,	7.3e-41
2137	IPR016185	PreATP-grasp-like fold	superfamily	SSF52440	PreATP-grasp domain	1	52,	163,	5.8e-39
2138	IPR005481	Carbamoyl phosphate synthase, large subunit, N-terminal	HMMPfam	PF00289	CPSase_L_chain	1	52,	161,	6.7e-31
2138	IPR000089	Biotin/lipoyl attachment	HMMPfam	PF00364	Biotin_lipoyl	1	669,	736,	5.8e-21
2138	IPR005482	Biotin carboxylase, C-terminal	HMMPfam	PF02785	Biotin_carb_C	1	391,	498,	6.6e-48
2138	IPR005479	Carbamoyl phosphate synthetase, large subunit, ATP-binding	HMMPfam	PF02786	CPSase_L_D2	1	163,	380,	4.8e-98
2138	IPR000089	Biotin/lipoyl attachment	ProfileScan	PS50968	BIOTINYL_LIPOYL	1	669,	736,	13.057
2138	IPR011761	ATP-grasp fold	ProfileScan	PS50975	ATP_GRASP	1	168,	368,	44.624
2138	IPR011764	Biotin carboxylation region	ProfileScan	PS50979	BC	1	52,	502,	51.299
2138	IPR000923	Blue (type 1) copper domain	ScanRegExp	PS00196	COPPER_BLUE	1	173,	187,	NA
2138	IPR005479	Carbamoyl phosphate synthetase, large subunit, ATP-binding	ScanRegExp	PS00867	CPSASE_2	1	337,	344,	NA
2138	IPR011053	Single hybrid motif	superfamily	SSF51230	Single hybrid motif	1	654,	737,	7.2e-20
2138	IPR011054	Rudiment single hybrid motif	superfamily	SSF51246	Rudiment single hybrid motif	1	385,	508,	7.3e-41
2138	IPR016185	PreATP-grasp-like fold	superfamily	SSF52440	PreATP-grasp domain	1	52,	163,	5.8e-39
2139	IPR011576	Pyridoxamine 5'-phosphate oxidase-related, FMN-binding core	HMMPfam	PF01243	Pyridox_oxidase	1	24,	154,	1.7e-07
2139	IPR009002	FMN-binding split barrel, related	superfamily	SSF50475	FMN-binding split barrel	1	5,	161,	8.3e-20
2140	IPR004776	Auxin efflux carrier	HMMPfam	PF03547	Mem_trans	1	54,	567,	1.1e-63
2141	IPR000719	Protein kinase, core	BlastProDom	PD000001	Q876Z4_NEUCR_Q876Z4;	1	291,	596,	8e-135
2141	IPR017442	Serine/threonine protein kinase-related	HMMPfam	PF00069	Pkinase	1	291,	597,	3.2e-56
2141	IPR001245	Tyrosine protein kinase	HMMSmart	SM00219	no description	1	291,	600,	7.3e-10
2141	IPR002290	Serine/threonine protein kinase	HMMSmart	SM00220	no description	1	291,	597,	5e-62
2141	IPR000719	Protein kinase, core	ProfileScan	PS50011	PROTEIN_KINASE_DOM	1	291,	597,	41.319
2141	IPR008271	Serine/threonine protein kinase, active site	ScanRegExp	PS00108	PROTEIN_KINASE_ST	1	450,	462,	8e-5
