#proteinId	gotermId	goName	gotermType	goAcc
2795	3096	pseudouridylate synthase activity	molecular_function	GO:0004730
2796	2227	structural constituent of ribosome	molecular_function	GO:0003735
2796	3827	intracellular	cellular_component	GO:0005622
2796	4025	ribosome	cellular_component	GO:0005840
2796	4556	translation	biological_process	GO:0006412
2797	9710	oxidoreductase activity	molecular_function	GO:0016491
2797	4283	electron transport	biological_process	GO:0006118
2797	5830	metabolic process	biological_process	GO:0008152
2797	2290	catalytic activity	molecular_function	GO:0003824
2797	3708	binding	molecular_function	GO:0005488
2799	3546	transporter activity	molecular_function	GO:0005215
2799	4927	transport	biological_process	GO:0006810
2799	9321	integral to membrane	cellular_component	GO:0016021
2800	2175	nucleic acid binding	molecular_function	GO:0003676
2801	24372	glucan endo-1,3-alpha-glucosidase activity	molecular_function	GO:0051118
2804	2196	transcription factor activity	molecular_function	GO:0003700
2804	3838	nucleus	cellular_component	GO:0005634
2804	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2804	5939	zinc ion binding	molecular_function	GO:0008270
2804	2176	DNA binding	molecular_function	GO:0003677
2804	4499	transcription	biological_process	GO:0006350
2805	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
2805	4143	carbohydrate metabolic process	biological_process	GO:0005975
2805	2937	alpha-glucosidase activity	molecular_function	GO:0004558
2806	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351
2806	6276	carbohydrate transport	biological_process	GO:0008643
2806	9320	membrane	cellular_component	GO:0016020
2806	3546	transporter activity	molecular_function	GO:0005215
2806	4927	transport	biological_process	GO:0006810
2806	9321	integral to membrane	cellular_component	GO:0016021
2806	6356	L-arabinose isomerase activity	molecular_function	GO:0008733
2807	2196	transcription factor activity	molecular_function	GO:0003700
2807	3838	nucleus	cellular_component	GO:0005634
2807	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2807	5939	zinc ion binding	molecular_function	GO:0008270
2807	2176	DNA binding	molecular_function	GO:0003677
2807	4499	transcription	biological_process	GO:0006350
2811	5830	metabolic process	biological_process	GO:0008152
2811	9710	oxidoreductase activity	molecular_function	GO:0016491
2811	2290	catalytic activity	molecular_function	GO:0003824
2811	3708	binding	molecular_function	GO:0005488
2811	9837	protochlorophyllide reductase activity	molecular_function	GO:0016630
2812	12037	small conjugating protein ligase activity	molecular_function	GO:0019787
2812	19152	post-translational protein modification	biological_process	GO:0043687
2812	24495	regulation of protein metabolic process	biological_process	GO:0051246
2812	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
2812	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
2812	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
2812	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
2812	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
2813	5939	zinc ion binding	molecular_function	GO:0008270
2814	9321	integral to membrane	cellular_component	GO:0016021
2817	2290	catalytic activity	molecular_function	GO:0003824
2817	5830	metabolic process	biological_process	GO:0008152
2817	3004	phospholipase D activity	molecular_function	GO:0004630
2819	2196	transcription factor activity	molecular_function	GO:0003700
2819	3838	nucleus	cellular_component	GO:0005634
2819	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2819	5939	zinc ion binding	molecular_function	GO:0008270
2820	6443	cyanate hydratase activity	molecular_function	GO:0008824
2820	7030	cyanate metabolic process	biological_process	GO:0009439
2820	5830	metabolic process	biological_process	GO:0008152
2820	10031	hydro-lyase activity	molecular_function	GO:0016836
2820	2176	DNA binding	molecular_function	GO:0003677
2821	3827	intracellular	cellular_component	GO:0005622
2821	5939	zinc ion binding	molecular_function	GO:0008270
2826	162	nucleotide binding	molecular_function	GO:0000166
2826	2176	DNA binding	molecular_function	GO:0003677
2826	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
2826	3838	nucleus	cellular_component	GO:0005634
2826	4421	DNA replication	biological_process	GO:0006260
2826	2175	nucleic acid binding	molecular_function	GO:0003676
2826	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
2826	16887	DNA polymerase activity	molecular_function	GO:0034061
2827	9710	oxidoreductase activity	molecular_function	GO:0016491
2830	3043	protein kinase activity	molecular_function	GO:0004672
2830	3736	ATP binding	molecular_function	GO:0005524
2830	4602	protein amino acid phosphorylation	biological_process	GO:0006468
2830	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
2830	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
2830	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
2830	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
2830	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
2830	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
2830	3050	casein kinase activity	molecular_function	GO:0004680
2830	3051	casein kinase I activity	molecular_function	GO:0004681
2830	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
2830	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
2830	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
2830	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
2830	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
2830	3067	atypical protein kinase C activity	molecular_function	GO:0004700
2830	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
2830	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
2830	3071	JUN kinase activity	molecular_function	GO:0004705
2830	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
2830	3074	MAP kinase kinase activity	molecular_function	GO:0004708
2830	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
2830	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
2830	3084	Janus kinase activity	molecular_function	GO:0004718
2830	6004	MAP kinase 1 activity	molecular_function	GO:0008338
2830	6005	MP kinase activity	molecular_function	GO:0008339
2830	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
2830	6196	JUN kinase kinase activity	molecular_function	GO:0008545
2830	10102	MAP kinase 2 activity	molecular_function	GO:0016908
2830	10103	SAP kinase activity	molecular_function	GO:0016909
2830	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
2830	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
2830	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
2831	4283	electron transport	biological_process	GO:0006118
2831	9834	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	GO:0016627
2831	2443	acyl-CoA dehydrogenase activity	molecular_function	GO:0003995
2831	5830	metabolic process	biological_process	GO:0008152
2831	6127	isovaleryl-CoA dehydrogenase activity	molecular_function	GO:0008470
2834	9320	membrane	cellular_component	GO:0016020
2834	3782	extracellular region	cellular_component	GO:0005576
2834	4941	iron ion transport	biological_process	GO:0006826
2834	4987	cellular iron ion homeostasis	biological_process	GO:0006879
2834	5873	ferric iron binding	molecular_function	GO:0008199
2835	9985	hydrolase activity	molecular_function	GO:0016787
2836	5830	metabolic process	biological_process	GO:0008152
2836	9710	oxidoreductase activity	molecular_function	GO:0016491
2836	6624	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	molecular_function	GO:0009013
2837	2834	phosphoinositide 5-phosphatase activity	molecular_function	GO:0004439
2838	13135	carbohydrate binding	molecular_function	GO:0030246
2839	3708	binding	molecular_function	GO:0005488
2840	3724	calcium ion binding	molecular_function	GO:0005509
2840	2216	RNA binding	molecular_function	GO:0003723
2840	4541	RNA processing	biological_process	GO:0006396
2840	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
2842	8400	protein transport	biological_process	GO:0015031
2843	3727	protein binding	molecular_function	GO:0005515
2843	5939	zinc ion binding	molecular_function	GO:0008270
2843	2175	nucleic acid binding	molecular_function	GO:0003676
2843	2182	damaged DNA binding	molecular_function	GO:0003684
2843	3838	nucleus	cellular_component	GO:0005634
2843	4440	DNA repair	biological_process	GO:0006281
2843	2176	DNA binding	molecular_function	GO:0003677
2844	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
2844	16887	DNA polymerase activity	molecular_function	GO:0034061
2845	2290	catalytic activity	molecular_function	GO:0003824
2846	3727	protein binding	molecular_function	GO:0005515
2846	5939	zinc ion binding	molecular_function	GO:0008270
2846	3967	peroxisomal membrane	cellular_component	GO:0005778
2846	5126	peroxisome organization and biogenesis	biological_process	GO:0007031
2849	3708	binding	molecular_function	GO:0005488
2849	4927	transport	biological_process	GO:0006810
2849	9320	membrane	cellular_component	GO:0016020
2849	3935	mitochondrial inner membrane	cellular_component	GO:0005743
2851	9320	membrane	cellular_component	GO:0016020
2852	815	rhodopsin-like receptor activity	molecular_function	GO:0001584
2852	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
2852	9321	integral to membrane	cellular_component	GO:0016021
2852	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
2852	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
2852	45	mannosyltransferase activity	molecular_function	GO:0000030
2852	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
2852	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
2852	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
2852	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
2852	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
2852	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
2852	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
2852	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
2852	6042	galactosyltransferase activity	molecular_function	GO:0008378
2852	6077	fucosyltransferase activity	molecular_function	GO:0008417
2852	6376	O antigen polymerase activity	molecular_function	GO:0008755
2852	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
2852	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
2852	9958	cellulose synthase activity	molecular_function	GO:0016759
2852	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
2852	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
2852	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
2852	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
2852	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
2852	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
2852	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
2852	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
2852	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
2852	17803	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042283
2852	19616	inositol phosphoceramide synthase activity	molecular_function	GO:0045140
2852	20962	glucosyltransferase activity	molecular_function	GO:0046527
2852	21342	alpha(1,3)-fucosyltransferase activity	molecular_function	GO:0046920
2852	21343	alpha(1,6)-fucosyltransferase activity	molecular_function	GO:0046921
2853	3727	protein binding	molecular_function	GO:0005515
2853	5939	zinc ion binding	molecular_function	GO:0008270
2854	4639	proteolysis	biological_process	GO:0006508
2854	5907	metalloexopeptidase activity	molecular_function	GO:0008235
2854	2669	methionyl aminopeptidase activity	molecular_function	GO:0004239
2856	224	nuclear chromosome	cellular_component	GO:0000228
2856	4488	chromatin remodeling	biological_process	GO:0006338
2857	3708	binding	molecular_function	GO:0005488
2858	3546	transporter activity	molecular_function	GO:0005215
2858	4927	transport	biological_process	GO:0006810
2858	9321	integral to membrane	cellular_component	GO:0016021
2859	3727	protein binding	molecular_function	GO:0005515
2859	5939	zinc ion binding	molecular_function	GO:0008270
2859	10375	histone-lysine N-methyltransferase activity	molecular_function	GO:0018024
