#proteinId	gotermId	goName	gotermType	goAcc
2289	2485	L-aminoadipate-semialdehyde dehydrogenase activity	molecular_function	GO:0004043
2289	3708	binding	molecular_function	GO:0005488
2289	4120	aminoadipate-semialdehyde dehydrogenase complex	cellular_component	GO:0005949
2290	13917	heat shock protein binding	molecular_function	GO:0031072
2292	2175	nucleic acid binding	molecular_function	GO:0003676
2293	5830	metabolic process	biological_process	GO:0008152
2293	5846	methyltransferase activity	molecular_function	GO:0008168
2293	2304	sterol 24-C-methyltransferase activity	molecular_function	GO:0003838
2294	2290	catalytic activity	molecular_function	GO:0003824
2294	5830	metabolic process	biological_process	GO:0008152
2294	3105	pyruvate dehydrogenase (acetyl-transferring) activity	molecular_function	GO:0004739
2296	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
2296	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
2296	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
2296	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
2298	2905	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	GO:0004514
2298	7026	NAD biosynthetic process	biological_process	GO:0009435
2298	11629	pyridine nucleotide biosynthetic process	biological_process	GO:0019363
2299	2905	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	GO:0004514
2299	7026	NAD biosynthetic process	biological_process	GO:0009435
2299	11629	pyridine nucleotide biosynthetic process	biological_process	GO:0019363
2300	4143	carbohydrate metabolic process	biological_process	GO:0005975
2300	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
2300	2290	catalytic activity	molecular_function	GO:0003824
2301	9985	hydrolase activity	molecular_function	GO:0016787
2301	281	magnesium ion binding	molecular_function	GO:0000287
2301	2824	inorganic diphosphatase activity	molecular_function	GO:0004427
2301	3930	cytoplasm	cellular_component	GO:0005737
2301	4913	phosphate metabolic process	biological_process	GO:0006796
2301	292	endopolyphosphatase activity	molecular_function	GO:0000298
2301	3962	vacuole	cellular_component	GO:0005773
2301	9321	integral to membrane	cellular_component	GO:0016021
2303	2196	transcription factor activity	molecular_function	GO:0003700
2303	3838	nucleus	cellular_component	GO:0005634
2303	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2303	5939	zinc ion binding	molecular_function	GO:0008270
2303	3827	intracellular	cellular_component	GO:0005622
2303	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
2303	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
2303	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
2303	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
2304	2176	DNA binding	molecular_function	GO:0003677
2304	3838	nucleus	cellular_component	GO:0005634
2308	2175	nucleic acid binding	molecular_function	GO:0003676
2308	3827	intracellular	cellular_component	GO:0005622
2308	5939	zinc ion binding	molecular_function	GO:0008270
2309	5830	metabolic process	biological_process	GO:0008152
2309	5846	methyltransferase activity	molecular_function	GO:0008168
2310	2228	translation initiation factor activity	molecular_function	GO:0003743
2310	4557	translational initiation	biological_process	GO:0006413
2313	3990	cis-Golgi network	cellular_component	GO:0005801
2313	4996	ER to Golgi vesicle-mediated transport	biological_process	GO:0006888
2313	4927	transport	biological_process	GO:0006810
2314	3633	nucleotide-sugar transmembrane transporter activity	molecular_function	GO:0005338
2314	9092	nucleotide-sugar transport	biological_process	GO:0015780
2314	9321	integral to membrane	cellular_component	GO:0016021
2315	6773	purine ribonucleoside monophosphate biosynthetic process	biological_process	GO:0009168
2315	11509	deaminase activity	molecular_function	GO:0019239
2315	2342	AMP deaminase activity	molecular_function	GO:0003876
2316	2802	histone acetyltransferase activity	molecular_function	GO:0004402
2317	2802	histone acetyltransferase activity	molecular_function	GO:0004402
2318	9321	integral to membrane	cellular_component	GO:0016021
2322	3708	binding	molecular_function	GO:0005488
2322	4927	transport	biological_process	GO:0006810
2322	9320	membrane	cellular_component	GO:0016020
2324	4591	protein folding	biological_process	GO:0006457
2324	9551	prefoldin complex	cellular_component	GO:0016272
2324	24336	unfolded protein binding	molecular_function	GO:0051082
2325	140	Golgi membrane	cellular_component	GO:0000139
2325	3978	endoplasmic reticulum membrane	cellular_component	GO:0005789
2325	4799	ceramide metabolic process	biological_process	GO:0006672
2325	9321	integral to membrane	cellular_component	GO:0016021
2325	10006	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	GO:0016811
2325	2805	histone deacetylase activity	molecular_function	GO:0004407
2325	6078	protein N-terminal asparagine amidohydrolase activity	molecular_function	GO:0008418
2325	6380	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	molecular_function	GO:0008759
2325	11049	iprodione amidohydrolase activity	molecular_function	GO:0018748
2325	11050	(3,5-dichlorophenylurea)acetate amidohydrolase activity	molecular_function	GO:0018749
2325	19211	N2-acetyl-L-lysine deacetylase activity	molecular_function	GO:0043747
2325	19212	O-succinylbenzoate synthase activity	molecular_function	GO:0043748
2325	19328	indoleacetamide hydrolase activity	molecular_function	GO:0043864
2325	21832	N-acetylgalactosamine-6-phosphate deacetylase activity	molecular_function	GO:0047419
2328	2313	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
2329	2176	DNA binding	molecular_function	GO:0003677
2329	162	nucleotide binding	molecular_function	GO:0000166
2329	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
2329	3736	ATP binding	molecular_function	GO:0005524
2330	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
2330	9320	membrane	cellular_component	GO:0016020
2330	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
2330	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
2330	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
2331	4591	protein folding	biological_process	GO:0006457
2331	9551	prefoldin complex	cellular_component	GO:0016272
2331	24336	unfolded protein binding	molecular_function	GO:0051082
2332	3838	nucleus	cellular_component	GO:0005634
2332	5939	zinc ion binding	molecular_function	GO:0008270
2333	2176	DNA binding	molecular_function	GO:0003677
2333	2917	exonuclease activity	molecular_function	GO:0004527
2333	3827	intracellular	cellular_component	GO:0005622
2333	2175	nucleic acid binding	molecular_function	GO:0003676
2335	2175	nucleic acid binding	molecular_function	GO:0003676
2337	3838	nucleus	cellular_component	GO:0005634
2337	13391	transcription regulator activity	molecular_function	GO:0030528
2337	19908	regulation of transcription	biological_process	GO:0045449
2338	3838	nucleus	cellular_component	GO:0005634
2338	13391	transcription regulator activity	molecular_function	GO:0030528
2338	19908	regulation of transcription	biological_process	GO:0045449
2339	2632	pepsin A activity	molecular_function	GO:0004194
2339	4639	proteolysis	biological_process	GO:0006508
2339	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
2340	3737	GTP binding	molecular_function	GO:0005525
2340	2378	GTPase activity	molecular_function	GO:0003924
2340	2229	translation elongation factor activity	molecular_function	GO:0003746
2340	3827	intracellular	cellular_component	GO:0005622
2340	4558	translational elongation	biological_process	GO:0006414
2340	4556	translation	biological_process	GO:0006412
2340	6198	protein-synthesizing GTPase activity	molecular_function	GO:0008547
2341	5830	metabolic process	biological_process	GO:0008152
2341	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
2341	21464	homoisocitrate dehydrogenase activity	molecular_function	GO:0047046
2344	2227	structural constituent of ribosome	molecular_function	GO:0003735
2344	3827	intracellular	cellular_component	GO:0005622
2344	4025	ribosome	cellular_component	GO:0005840
2344	4556	translation	biological_process	GO:0006412
2347	7744	FMN binding	molecular_function	GO:0010181
2347	9710	oxidoreductase activity	molecular_function	GO:0016491
2347	9701	negative regulation of transcription	biological_process	GO:0016481
2348	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
2349	3708	binding	molecular_function	GO:0005488
2349	4927	transport	biological_process	GO:0006810
2349	9320	membrane	cellular_component	GO:0016020
2350	3708	binding	molecular_function	GO:0005488
2350	4927	transport	biological_process	GO:0006810
2350	9320	membrane	cellular_component	GO:0016020
2361	3030	proline dehydrogenase activity	molecular_function	GO:0004657
2361	4667	glutamate biosynthetic process	biological_process	GO:0006537
2361	4692	proline catabolic process	biological_process	GO:0006562
2361	2592	dihydropterin oxidase activity	molecular_function	GO:0004154
2361	11400	hydroxy-nicotine oxidase activity	molecular_function	GO:0019116
2361	24945	proline oxidase activity	molecular_function	GO:0051699
2361	24946	fructosyl-amino acid oxidase activity	molecular_function	GO:0051700
2363	815	rhodopsin-like receptor activity	molecular_function	GO:0001584
2363	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
2363	9321	integral to membrane	cellular_component	GO:0016021
2363	2196	transcription factor activity	molecular_function	GO:0003700
2363	3838	nucleus	cellular_component	GO:0005634
2363	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
2363	5939	zinc ion binding	molecular_function	GO:0008270
2363	2176	DNA binding	molecular_function	GO:0003677
2363	4499	transcription	biological_process	GO:0006350
2366	9710	oxidoreductase activity	molecular_function	GO:0016491
2366	23498	pyridoxine 4-dehydrogenase activity	molecular_function	GO:0050236
2368	2290	catalytic activity	molecular_function	GO:0003824
2369	9710	oxidoreductase activity	molecular_function	GO:0016491
2369	23919	FAD binding	molecular_function	GO:0050660
2369	2290	catalytic activity	molecular_function	GO:0003824
2371	9710	oxidoreductase activity	molecular_function	GO:0016491
2371	23919	FAD binding	molecular_function	GO:0050660
2371	2290	catalytic activity	molecular_function	GO:0003824
2372	5830	metabolic process	biological_process	GO:0008152
2372	9710	oxidoreductase activity	molecular_function	GO:0016491
2373	2290	catalytic activity	molecular_function	GO:0003824
2373	2709	epoxide hydrolase activity	molecular_function	GO:0004301
2374	5830	metabolic process	biological_process	GO:0008152
2374	9710	oxidoreductase activity	molecular_function	GO:0016491
2374	2290	catalytic activity	molecular_function	GO:0003824
2374	3708	binding	molecular_function	GO:0005488
2374	19203	F420H2 dehydrogenase activity	molecular_function	GO:0043738
2374	19290	sulfur oxygenase reductase activity	molecular_function	GO:0043826
2374	19347	malolactic enzyme activity	molecular_function	GO:0043883
2374	24588	regulation of oxidoreductase activity	biological_process	GO:0051341
2375	5830	metabolic process	biological_process	GO:0008152
2375	9710	oxidoreductase activity	molecular_function	GO:0016491
2375	2290	catalytic activity	molecular_function	GO:0003824
2375	3708	binding	molecular_function	GO:0005488
2375	141	acylglycerone-phosphate reductase activity	molecular_function	GO:0000140
2377	5830	metabolic process	biological_process	GO:0008152
2377	9710	oxidoreductase activity	molecular_function	GO:0016491
2377	2290	catalytic activity	molecular_function	GO:0003824
2377	3708	binding	molecular_function	GO:0005488
2377	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
2379	22441	cofactor binding	molecular_function	GO:0048037
2379	5830	metabolic process	biological_process	GO:0008152
2379	2290	catalytic activity	molecular_function	GO:0003824
2379	3708	binding	molecular_function	GO:0005488
2381	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
2381	3782	extracellular region	cellular_component	GO:0005576
2381	4143	carbohydrate metabolic process	biological_process	GO:0005975
2381	13137	cellulose binding	molecular_function	GO:0030248
2382	3827	intracellular	cellular_component	GO:0005622
2382	5250	signal transduction	biological_process	GO:0007165
2383	3727	protein binding	molecular_function	GO:0005515
2383	5939	zinc ion binding	molecular_function	GO:0008270
2383	2826	1-phosphatidylinositol 4-kinase activity	molecular_function	GO:0004430
2384	2176	DNA binding	molecular_function	GO:0003677
2384	3736	ATP binding	molecular_function	GO:0005524
2384	2175	nucleic acid binding	molecular_function	GO:0003676
2384	2792	helicase activity	molecular_function	GO:0004386
2384	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
2384	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
2384	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
2384	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
